,x,y,z
744,8.0,8.0,-37.08194395561556
760,24.0,8.0,-35.07428889759222
776,40.0,8.0,-35.0120178713437
792,56.0,8.0,-35.88880449815994
808,72.0,8.0,-38.79999737799533
2216,8.0,24.0,-39.4150630722502
2232,24.0,24.0,-38.17706753670072
2248,40.0,24.0,-36.79940119971446
2264,56.0,24.0,-37.94283290206607
2280,72.0,24.0,-39.38913421707581
3688,8.0,40.0,-34.89715469254794
3704,24.0,40.0,-37.19405607840245
3720,40.0,40.0,-37.32409672216608
3736,56.0,40.0,-41.500940893978196
3752,72.0,40.0,-40.96613707292583
5160,8.0,56.0,-34.72752709423709
5176,24.0,56.0,-38.55626432395623
5192,40.0,56.0,-37.33565227984388
5208,56.0,56.0,-39.264442073473575
5224,72.0,56.0,-40.65245262931279
6632,8.0,72.0,-32.780654998048
6648,24.0,72.0,-36.313840236686865
6664,40.0,72.0,-38.7945817796907
6680,56.0,72.0,-39.92582826632147
6696,72.0,72.0,-39.681852199834566
8104,8.0,88.0,-34.64310816261524
8120,24.0,88.0,-36.27523549051144
8136,40.0,88.0,-37.080857332481166
8152,56.0,88.0,-38.19277706572794
8168,72.0,88.0,-40.13973148964948
9576,8.0,104.0,-37.50325181510596
9592,24.0,104.0,-38.11535785503687
9608,40.0,104.0,-35.964597538281005
9624,56.0,104.0,-38.04923984445275
9640,72.0,104.0,-40.620386281611815
11048,8.0,120.0,-36.529066431499395
11064,24.0,120.0,-38.308832346921676
11080,40.0,120.0,-35.630179133336675
11096,56.0,120.0,-37.54609271724618
11112,72.0,120.0,-41.59777311148815
12520,8.0,136.0,-37.94732386158757
12536,24.0,136.0,-36.62848506643025
12552,40.0,136.0,-35.24902367606855
12568,56.0,136.0,-36.20607846559693
12584,72.0,136.0,-38.778485460568945
13992,8.0,152.0,-37.05605327608376
14008,24.0,152.0,-37.18740380654476
14024,40.0,152.0,-33.84038888894649
14040,56.0,152.0,-36.049093065735285
14056,72.0,152.0,-39.47491891492509
15464,8.0,168.0,-37.097608348824096
15480,24.0,168.0,-38.05284545341337
15496,40.0,168.0,-35.3512931844568
15512,56.0,168.0,-36.32282266177806
15528,72.0,168.0,-38.332603468171996
16936,8.0,184.0,-36.652929498388964
16952,24.0,184.0,-35.02493168240034
16968,40.0,184.0,-34.843594614795094
16984,56.0,184.0,-36.12899788142203
17000,72.0,184.0,-37.64850810949889
18408,8.0,200.0,-34.302464370165424
18424,24.0,200.0,-35.839319290716034
18440,40.0,200.0,-34.94942467514156
18456,56.0,200.0,-34.66496485428024
18472,72.0,200.0,-35.154375040554044
19880,8.0,216.0,-34.420296624825255
19896,24.0,216.0,-37.89675181876062
19912,40.0,216.0,-36.09986836526293
19928,56.0,216.0,-35.1057682940553
19944,72.0,216.0,-34.33430348332179
21352,8.0,232.0,-35.30273477386744
21368,24.0,232.0,-33.594169140315465
21384,40.0,232.0,-33.924731853327046
21400,56.0,232.0,-36.00682534838534
21416,72.0,232.0,-34.80529674674652
22824,8.0,248.0,-37.35660939410226
22840,24.0,248.0,-31.249468170515264
22856,40.0,248.0,-31.98227559685117
22872,56.0,248.0,-33.908959490137605
22888,72.0,248.0,-33.56317083959169
24296,8.0,264.0,-35.2639226437286
24312,24.0,264.0,-35.53363885923836
24328,40.0,264.0,-33.68521833870276
24344,56.0,264.0,-35.39596210039641
24360,72.0,264.0,-34.7244381650811
25768,8.0,280.0,-34.96394613014881
25784,24.0,280.0,-34.158359996502185
25800,40.0,280.0,-31.083104341395174
25816,56.0,280.0,-35.097477296201006
25832,72.0,280.0,-37.67873420812919
27240,8.0,296.0,-31.35231185043689
27256,24.0,296.0,-31.56193619483743
27272,40.0,296.0,-31.830764202432736
27288,56.0,296.0,-31.395542140323908
27304,72.0,296.0,-34.554306637846906
28712,8.0,312.0,-34.102630900493985
28728,24.0,312.0,-32.066595944440316
28744,40.0,312.0,-30.326894160483125
28760,56.0,312.0,-34.365870130528805
28776,72.0,312.0,-32.7147599621912
30184,8.0,328.0,-34.42424818607851
30200,24.0,328.0,-33.51754779209055
30216,40.0,328.0,-31.0573303933933
30232,56.0,328.0,-34.68970005140179
30248,72.0,328.0,-31.80643385086571
31656,8.0,344.0,-33.428239140442
31672,24.0,344.0,-33.55373168763104
31688,40.0,344.0,-30.02773338558357
31704,56.0,344.0,-34.85696379733545
31720,72.0,344.0,-31.58045293402811
33128,8.0,360.0,-31.884977186062454
33144,24.0,360.0,-29.213546571576966
33160,40.0,360.0,-29.264781464149173
33176,56.0,360.0,-36.75397171057299
33192,72.0,360.0,-31.71544814228789
34600,8.0,376.0,-33.70684507244966
34616,24.0,376.0,-32.469137737603816
34632,40.0,376.0,-30.800081152472586
34648,56.0,376.0,-36.2865665882268
34664,72.0,376.0,-30.810837208874347
36072,8.0,392.0,-30.965949629782784
36088,24.0,392.0,-31.169397902687233
36104,40.0,392.0,-32.99103450440235
36120,56.0,392.0,-36.6686699479524
36136,72.0,392.0,-32.36347624713422
37544,8.0,408.0,-28.34486994668927
37560,24.0,408.0,-29.806257621998796
37576,40.0,408.0,-30.695361260524585
37592,56.0,408.0,-29.624108965577225
37608,72.0,408.0,-27.43776501600337
39016,8.0,424.0,-31.625956610813997
39032,24.0,424.0,-28.587896155821362
39048,40.0,424.0,-34.46943542418566
39064,56.0,424.0,-36.6658270114349
39080,72.0,424.0,-29.558719765780477
40488,8.0,440.0,-30.04413275541813
40504,24.0,440.0,-27.57361813563802
40520,40.0,440.0,-36.033631641201445
40536,56.0,440.0,-39.04822205465759
40552,72.0,440.0,-29.399255505516823
41960,8.0,456.0,-29.602920930473758
41976,24.0,456.0,-29.30518161263237
41992,40.0,456.0,-40.70898038726189
42008,56.0,456.0,-35.10497171085064
42024,72.0,456.0,-30.563712202043362
43432,8.0,472.0,-29.68528132092096
43448,24.0,472.0,-28.834142728494367
43464,40.0,472.0,-31.93566507420161
43480,56.0,472.0,-30.00588787891715
43496,72.0,472.0,-30.574394789626222
44904,8.0,488.0,-30.612276813138863
44920,24.0,488.0,-30.080051494474603
44936,40.0,488.0,-30.407713540169897
44952,56.0,488.0,-30.473680057018676
44968,72.0,488.0,-34.01923570380802
46376,8.0,504.0,-30.65756903195301
46392,24.0,504.0,-32.87635672986414
46408,40.0,504.0,-34.06047600294162
46424,56.0,504.0,-28.56001946757095
46440,72.0,504.0,-32.966857414237225
47848,8.0,520.0,-28.01290033967672
47864,24.0,520.0,-30.619647718882852
47880,40.0,520.0,-32.822953706380794
47896,56.0,520.0,-28.320485117984667
47912,72.0,520.0,-31.215093673616135
49320,8.0,536.0,-28.0039735163295
49336,24.0,536.0,-28.774276898335305
49352,40.0,536.0,-30.485511644369296
49368,56.0,536.0,-28.04640636127565
49384,72.0,536.0,-33.39194312182807
50792,8.0,552.0,-29.781785595013282
50808,24.0,552.0,-29.78948339836892
50824,40.0,552.0,-29.04841431522085
50840,56.0,552.0,-30.544297786875642
50856,72.0,552.0,-34.18286628064133
52264,8.0,568.0,-29.933620404463625
52280,24.0,568.0,-29.19615068198268
52296,40.0,568.0,-28.606099613152654
52312,56.0,568.0,-29.044720720518697
52328,72.0,568.0,-29.693648054463306
53736,8.0,584.0,-25.648434197242633
53752,24.0,584.0,-26.40876103367372
53768,40.0,584.0,-26.747343897503264
53784,56.0,584.0,-27.270151271640422
53800,72.0,584.0,-28.056482820284224
55208,8.0,600.0,-26.893564124769053
55224,24.0,600.0,-26.267273288414053
55240,40.0,600.0,-26.228170699703455
55256,56.0,600.0,-27.061703688032566
55272,72.0,600.0,-29.58559125802516
56680,8.0,616.0,-28.878704940598034
56696,24.0,616.0,-32.9289116725718
56712,40.0,616.0,-26.948510363796867
56728,56.0,616.0,-29.032165148763358
56744,72.0,616.0,-29.13011173773321
58152,8.0,632.0,-30.76493976883514
58168,24.0,632.0,-33.40045439549499
58184,40.0,632.0,-26.050217434949573
58200,56.0,632.0,-28.260218405457767
58216,72.0,632.0,-33.20569608733669
59624,8.0,648.0,-30.738089276474
59640,24.0,648.0,-30.19079742081418
59656,40.0,648.0,-29.267227397014153
59672,56.0,648.0,-29.64319982308412
59688,72.0,648.0,-31.67020570277049
61096,8.0,664.0,-31.548980379440813
61112,24.0,664.0,-28.861270407582992
61128,40.0,664.0,-28.459797108087574
61144,56.0,664.0,-29.949056500300248
61160,72.0,664.0,-28.979575861461527
62568,8.0,680.0,-31.616541715840107
62584,24.0,680.0,-26.595266241357606
62600,40.0,680.0,-27.32715822756894
62616,56.0,680.0,-30.66186442330894
62632,72.0,680.0,-28.987682552104992
64040,8.0,696.0,-30.70608976370148
64056,24.0,696.0,-27.20755898575716
64072,40.0,696.0,-29.42758561706614
64088,56.0,696.0,-29.862169741874254
64104,72.0,696.0,-28.831990162412836
65512,8.0,712.0,-31.65695643633005
65528,24.0,712.0,-30.57563622899617
65544,40.0,712.0,-32.30248647684159
65560,56.0,712.0,-27.893465957393122
65576,72.0,712.0,-30.54881095723012
66984,8.0,728.0,-30.66726016215264
67000,24.0,728.0,-29.62671868457033
67016,40.0,728.0,-31.40311895937544
67032,56.0,728.0,-26.387921107226074
67048,72.0,728.0,-30.82800235414503
68456,8.0,744.0,-30.09893068784398
68472,24.0,744.0,-30.583681374316548
68488,40.0,744.0,-32.396702275939575
68504,56.0,744.0,-26.411471862743618
68520,72.0,744.0,-28.538563828533754
69928,8.0,760.0,-31.61624250506647
69944,24.0,760.0,-32.505504930374805
69960,40.0,760.0,-30.465745224071284
69976,56.0,760.0,-30.147194011551814
69992,72.0,760.0,-27.079718181800324
71400,8.0,776.0,-28.852679908164166
71416,24.0,776.0,-34.49979516605171
71432,40.0,776.0,-33.72252570692806
71448,56.0,776.0,-30.543541869941084
71464,72.0,776.0,-26.346911905413243
72872,8.0,792.0,-28.195100415584953
72888,24.0,792.0,-35.110174247733205
72904,40.0,792.0,-34.13736779296631
72920,56.0,792.0,-32.50183274876367
72936,72.0,792.0,-29.59620929595749
74344,8.0,808.0,-28.903387034888592
74360,24.0,808.0,-31.92718221976466
74376,40.0,808.0,-31.525716717747798
74392,56.0,808.0,-31.947134061967514
74408,72.0,808.0,-31.239785238987686
75816,8.0,824.0,-30.989478690595462
75832,24.0,824.0,-31.836091477540748
75848,40.0,824.0,-32.44757062538543
75864,56.0,824.0,-30.840919508764866
75880,72.0,824.0,-28.826800528226
77288,8.0,840.0,-30.27308228505094
77304,24.0,840.0,-30.869445555492206
77320,40.0,840.0,-30.311639744713098
77336,56.0,840.0,-30.597836617980686
77352,72.0,840.0,-32.737725708993175
78760,8.0,856.0,-31.6051655893685
78776,24.0,856.0,-34.60596081942893
78792,40.0,856.0,-29.71278011322531
78808,56.0,856.0,-28.499324086678584
78824,72.0,856.0,-33.0343565545406
80232,8.0,872.0,-30.003718134705945
80248,24.0,872.0,-31.64612108804716
80264,40.0,872.0,-27.183909191738586
80280,56.0,872.0,-25.591800926496916
80296,72.0,872.0,-32.1797232780399
81704,8.0,888.0,-27.715520522314225
81720,24.0,888.0,-28.324044560810574
81736,40.0,888.0,-25.931413060749303
81752,56.0,888.0,-24.712811632349002
81768,72.0,888.0,-29.368017257241647
83176,8.0,904.0,-28.803768097156098
83192,24.0,904.0,-26.872101479252056
83208,40.0,904.0,-25.35448852294229
83224,56.0,904.0,-24.46972608871899
83240,72.0,904.0,-27.932931021596858
84648,8.0,920.0,-29.055360742362584
84664,24.0,920.0,-27.333428906848127
84680,40.0,920.0,-26.39283320900339
84696,56.0,920.0,-30.91212448298007
84712,72.0,920.0,-29.025980134513535
86120,8.0,936.0,-29.653985906804323
86136,24.0,936.0,-27.10006780149172
86152,40.0,936.0,-27.808914150824663
86168,56.0,936.0,-29.75479859064939
86184,72.0,936.0,-25.119179663436714
87592,8.0,952.0,-31.026727938714963
87608,24.0,952.0,-27.55060978207216
87624,40.0,952.0,-28.67733965300597
87640,56.0,952.0,-29.994410402386926
87656,72.0,952.0,-30.693418568217886
89064,8.0,968.0,-30.705387695972362
89080,24.0,968.0,-28.130941845671984
89096,40.0,968.0,-30.84430816895013
89112,56.0,968.0,-27.645834622970803
89128,72.0,968.0,-31.066724335634106
90536,8.0,984.0,-28.129493521617405
90552,24.0,984.0,-25.399099614721727
90568,40.0,984.0,-28.760528032007244
90584,56.0,984.0,-26.656833074503886
90600,72.0,984.0,-30.29267141833914
92008,8.0,1000.0,-34.659409696082115
92024,24.0,1000.0,-29.576004581745302
92040,40.0,1000.0,-27.18163650943848
92056,56.0,1000.0,-27.126515541947498
92072,72.0,1000.0,-29.484286970785934
93480,8.0,1016.0,-28.74500607471851
93496,24.0,1016.0,-28.67794235052468
93512,40.0,1016.0,-29.304699874688566
93528,56.0,1016.0,-27.178570553384553
93544,72.0,1016.0,-28.50741152959962
94952,8.0,1032.0,-28.53977400319045
94968,24.0,1032.0,-25.591134696989876
94984,40.0,1032.0,-25.9108180741884
95000,56.0,1032.0,-27.461605881930808
95016,72.0,1032.0,-27.39596378427493
96424,8.0,1048.0,-31.71012261386917
96440,24.0,1048.0,-27.26786107890676
96456,40.0,1048.0,-27.437175964052546
96472,56.0,1048.0,-31.0920841680708
96488,72.0,1048.0,-30.989877274983495
97896,8.0,1064.0,-29.29486729548255
97912,24.0,1064.0,-30.788065963886556
97928,40.0,1064.0,-28.92626735602024
97944,56.0,1064.0,-31.25831714361891
97960,72.0,1064.0,-29.10479811305868
99368,8.0,1080.0,-27.086214065470518
99384,24.0,1080.0,-26.641037176629585
99400,40.0,1080.0,-25.464619989397136
99416,56.0,1080.0,-24.965380883472772
99432,72.0,1080.0,-25.075770145075087
100840,8.0,1096.0,-33.63543430817968
100856,24.0,1096.0,-33.962221397256315
100872,40.0,1096.0,-26.66671129285663
100888,56.0,1096.0,-24.924851416839346
100904,72.0,1096.0,-25.110609630631842
102312,8.0,1112.0,-29.367155680511438
102328,24.0,1112.0,-30.907635516658665
102344,40.0,1112.0,-28.737514482188264
102360,56.0,1112.0,-25.511244864885864
102376,72.0,1112.0,-25.019203755626513
103784,8.0,1128.0,-31.76960780807451
103800,24.0,1128.0,-30.657613832353537
103816,40.0,1128.0,-32.535950455473454
103832,56.0,1128.0,-28.56726508226425
103848,72.0,1128.0,-26.099658545428344
105256,8.0,1144.0,-35.777056426507116
105272,24.0,1144.0,-35.38237603376716
105288,40.0,1144.0,-31.40254364858374
105304,56.0,1144.0,-30.21549828877558
105320,72.0,1144.0,-28.84953263267003
106728,8.0,1160.0,-35.64713838053781
106744,24.0,1160.0,-33.56146907657163
106760,40.0,1160.0,-29.925725213299938
106776,56.0,1160.0,-27.44934755042459
106792,72.0,1160.0,-29.417933820220146
108200,8.0,1176.0,-34.78026113617098
108216,24.0,1176.0,-32.81770319601267
108232,40.0,1176.0,-33.460089892653734
108248,56.0,1176.0,-23.906540403974734
108264,72.0,1176.0,-26.62697593070266
109672,8.0,1192.0,-34.37542820437264
109688,24.0,1192.0,-33.53745185933899
109704,40.0,1192.0,-31.556274669139714
109720,56.0,1192.0,-25.940823225593654
109736,72.0,1192.0,-26.66542353759272
111144,8.0,1208.0,-30.27648617079495
111160,24.0,1208.0,-32.08485176606565
111176,40.0,1208.0,-29.88520402617305
111192,56.0,1208.0,-26.985914648368862
111208,72.0,1208.0,-25.459404425763985
112616,8.0,1224.0,-28.946538775398086
112632,24.0,1224.0,-28.51512088914305
112648,40.0,1224.0,-27.948565060691095
112664,56.0,1224.0,-25.49812321770445
112680,72.0,1224.0,-24.45867433961419
114088,8.0,1240.0,-27.624998875565797
114104,24.0,1240.0,-26.162633474090168
114120,40.0,1240.0,-25.951587765656086
114136,56.0,1240.0,-24.250527318324455
114152,72.0,1240.0,-23.77684728621797
115560,8.0,1256.0,-25.95689296200265
115576,24.0,1256.0,-24.421932759936762
115592,40.0,1256.0,-27.525251783315497
115608,56.0,1256.0,-24.090311688528317
115624,72.0,1256.0,-22.27251278427478
117032,8.0,1272.0,-24.74258233084278
117048,24.0,1272.0,-25.5247847601265
117064,40.0,1272.0,-25.59285626344669
117080,56.0,1272.0,-24.64677446167758
117096,72.0,1272.0,-25.29001156169171
118504,8.0,1288.0,-24.642387544020117
118520,24.0,1288.0,-26.65006493207891
118536,40.0,1288.0,-23.897567704693305
118552,56.0,1288.0,-23.024996800931454
118568,72.0,1288.0,-25.24253020709485
119976,8.0,1304.0,-24.77615341817502
119992,24.0,1304.0,-28.384217274437088
120008,40.0,1304.0,-26.09412547106819
120024,56.0,1304.0,-23.537372199000398
120040,72.0,1304.0,-24.406183533747488
121448,8.0,1320.0,-26.988299409192862
121464,24.0,1320.0,-28.651127580017803
121480,40.0,1320.0,-26.446702800479308
121496,56.0,1320.0,-25.17249574787491
121512,72.0,1320.0,-27.738289093138807
122920,8.0,1336.0,-28.033593018353994
122936,24.0,1336.0,-25.703761707514953
122952,40.0,1336.0,-26.856696125784197
122968,56.0,1336.0,-24.77745475465872
122984,72.0,1336.0,-27.74891249473993
124392,8.0,1352.0,-29.558447416647518
124408,24.0,1352.0,-22.958277946981497
124424,40.0,1352.0,-34.83554099868494
124440,56.0,1352.0,-24.377906426191025
124456,72.0,1352.0,-25.893889187936978
125864,8.0,1368.0,-27.367087759023523
125880,24.0,1368.0,-25.096718449843046
125896,40.0,1368.0,-28.63469066240603
125912,56.0,1368.0,-26.332278580762104
125928,72.0,1368.0,-27.154883603516858
127336,8.0,1384.0,-23.661001556261276
127352,24.0,1384.0,-24.234967944760534
127368,40.0,1384.0,-25.58395319020786
127384,56.0,1384.0,-26.288842085196162
127400,72.0,1384.0,-23.44377488749742
128808,8.0,1400.0,-26.099814556657396
128824,24.0,1400.0,-27.149139918892732
128840,40.0,1400.0,-27.676363194517666
128856,56.0,1400.0,-31.75862074825228
128872,72.0,1400.0,-26.909270332359405
130280,8.0,1416.0,-29.318954616003108
130296,24.0,1416.0,-32.27536792846142
130312,40.0,1416.0,-29.736598678790372
130328,56.0,1416.0,-30.903841237040734
130344,72.0,1416.0,-29.236484289333735
131752,8.0,1432.0,-26.941179671022713
131768,24.0,1432.0,-30.625820515280076
131784,40.0,1432.0,-29.307848625815296
131800,56.0,1432.0,-27.86482866529245
131816,72.0,1432.0,-28.047524243553518
133224,8.0,1448.0,-26.266209363931146
133240,24.0,1448.0,-32.28976461708106
133256,40.0,1448.0,-29.555101141712107
133272,56.0,1448.0,-25.52791453430572
133288,72.0,1448.0,-27.494953458532724
134696,8.0,1464.0,-26.768487464621675
134712,24.0,1464.0,-31.18536977097407
134728,40.0,1464.0,-30.789868970294457
134744,56.0,1464.0,-27.678010163939994
134760,72.0,1464.0,-31.978187501243017
136168,8.0,1480.0,-25.16929774970726
136184,24.0,1480.0,-30.54277829111261
136200,40.0,1480.0,-31.455005791334493
136216,56.0,1480.0,-26.754670406751178
136232,72.0,1480.0,-28.358473096042413
137640,8.0,1496.0,-27.112153316232547
137656,24.0,1496.0,-29.888553782894014
137672,40.0,1496.0,-28.95702397328691
137688,56.0,1496.0,-24.075406899534777
137704,72.0,1496.0,-26.379816883726757
139112,8.0,1512.0,-28.631505928189092
139128,24.0,1512.0,-28.958296320460573
139144,40.0,1512.0,-28.436972594218982
139160,56.0,1512.0,-26.565041394209736
139176,72.0,1512.0,-27.807688737178736
140584,8.0,1528.0,-28.58253965644263
140600,24.0,1528.0,-28.412031906411073
140616,40.0,1528.0,-29.23243758589844
140632,56.0,1528.0,-26.309808036377913
140648,72.0,1528.0,-27.01044817372052
142056,8.0,1544.0,-29.420798189537443
142072,24.0,1544.0,-28.129905021730387
142088,40.0,1544.0,-28.10022997110774
142104,56.0,1544.0,-28.308830885758226
142120,72.0,1544.0,-27.527743361596798
143528,8.0,1560.0,-29.890178600751767
143544,24.0,1560.0,-27.569396231804753
143560,40.0,1560.0,-27.851313946010105
143576,56.0,1560.0,-29.385329211117618
143592,72.0,1560.0,-27.92804956309836
145000,8.0,1576.0,-31.209347399719306
145016,24.0,1576.0,-27.08938858251243
145032,40.0,1576.0,-29.70493366636719
145048,56.0,1576.0,-32.03645721779751
145064,72.0,1576.0,-30.19808406338419
146472,8.0,1592.0,-29.381107429269644
146488,24.0,1592.0,-26.9228262274772
146504,40.0,1592.0,-31.219266843324693
146520,56.0,1592.0,-36.32706036309833
146536,72.0,1592.0,-32.03800527909472
147944,8.0,1608.0,-32.92639156920573
147960,24.0,1608.0,-27.673447255401783
147976,40.0,1608.0,-29.75088554918327
147992,56.0,1608.0,-33.12530299789888
148008,72.0,1608.0,-32.27753699335047
149416,8.0,1624.0,-33.91239972091414
149432,24.0,1624.0,-28.103497715890132
149448,40.0,1624.0,-28.852076297007592
149464,56.0,1624.0,-33.92838763141432
149480,72.0,1624.0,-35.04942106781391
150888,8.0,1640.0,-36.689701762906616
150904,24.0,1640.0,-28.25849076689565
150920,40.0,1640.0,-27.33624117507141
150936,56.0,1640.0,-33.50145482442489
150952,72.0,1640.0,-35.15780098809301
152360,8.0,1656.0,-33.66842629064562
152376,24.0,1656.0,-28.055687153509208
152392,40.0,1656.0,-26.16653686835748
152408,56.0,1656.0,-33.14443328819749
152424,72.0,1656.0,-34.46304967064939
153832,8.0,1672.0,-30.362409978062015
153848,24.0,1672.0,-28.84656168113045
153864,40.0,1672.0,-26.960578649902676
153880,56.0,1672.0,-30.268646194547166
153896,72.0,1672.0,-37.2424166418452
155304,8.0,1688.0,-33.34100271636546
155320,24.0,1688.0,-29.627684805013843
155336,40.0,1688.0,-27.310374187659246
155352,56.0,1688.0,-31.289606759332855
155368,72.0,1688.0,-35.38030761880609
156776,8.0,1704.0,-36.19728275583197
156792,24.0,1704.0,-31.548133637351945
156808,40.0,1704.0,-28.887949493609174
156824,56.0,1704.0,-32.76692536390253
156840,72.0,1704.0,-35.92100669119265
158248,8.0,1720.0,-36.11530359909726
158264,24.0,1720.0,-31.91852563068283
158280,40.0,1720.0,-27.970875933345873
158296,56.0,1720.0,-30.35736859558508
158312,72.0,1720.0,-33.93822814261456
159720,8.0,1736.0,-35.437287221299
159736,24.0,1736.0,-33.2718664829443
159752,40.0,1736.0,-30.72391637376106
159768,56.0,1736.0,-30.71461684235596
159784,72.0,1736.0,-33.31401233317744
161192,8.0,1752.0,-34.40020067181813
161208,24.0,1752.0,-33.667669633980665
161224,40.0,1752.0,-30.51183476883758
161240,56.0,1752.0,-29.545700578723967
161256,72.0,1752.0,-36.188222958635016
162664,8.0,1768.0,-35.341366286660126
162680,24.0,1768.0,-34.49705426333835
162696,40.0,1768.0,-32.270886134944526
162712,56.0,1768.0,-34.09071482734605
162728,72.0,1768.0,-34.93821775263258
164136,8.0,1784.0,-34.71563039534438
164152,24.0,1784.0,-32.200333910292024
164168,40.0,1784.0,-31.387279177114173
164184,56.0,1784.0,-34.865527536841846
164200,72.0,1784.0,-37.00864056721879
165608,8.0,1800.0,-34.93377188735426
165624,24.0,1800.0,-35.5432307717783
165640,40.0,1800.0,-33.465413839643205
165656,56.0,1800.0,-32.71816399570957
165672,72.0,1800.0,-32.71790737659872
167080,8.0,1816.0,-28.580093464942973
167096,24.0,1816.0,-35.428599931774635
167112,40.0,1816.0,-36.91771937900377
167128,56.0,1816.0,-34.68440256566292
167144,72.0,1816.0,-32.64452380194054
168552,8.0,1832.0,-29.195940688492197
168568,24.0,1832.0,-33.9212141136638
168584,40.0,1832.0,-36.110786254398455
168600,56.0,1832.0,-32.64343626668875
168616,72.0,1832.0,-31.18048510158449
170024,8.0,1848.0,-32.02909799824619
170040,24.0,1848.0,-35.87968298879604
170056,40.0,1848.0,-35.38565320356357
170072,56.0,1848.0,-29.947311583832104
170088,72.0,1848.0,-29.42658328637591
171496,8.0,1864.0,-32.691813956799955
171512,24.0,1864.0,-38.1173910028735
171528,40.0,1864.0,-35.64730030851595
171544,56.0,1864.0,-31.30651067017348
171560,72.0,1864.0,-31.003992659471365
172968,8.0,1880.0,-31.72202900756407
172984,24.0,1880.0,-35.741750953964726
173000,40.0,1880.0,-36.57939590713703
173016,56.0,1880.0,-33.53827930051956
173032,72.0,1880.0,-31.548454479181885
174440,8.0,1896.0,-31.713524071456728
174456,24.0,1896.0,-35.96460037475024
174472,40.0,1896.0,-39.71829899798596
174488,56.0,1896.0,-35.36590355490629
174504,72.0,1896.0,-32.13858581387867
175912,8.0,1912.0,-32.40156468846684
175928,24.0,1912.0,-37.28809205764662
175944,40.0,1912.0,-39.74776339554649
175960,56.0,1912.0,-35.69836256699391
175976,72.0,1912.0,-31.243814282107902
177384,8.0,1928.0,-30.384757843927613
177400,24.0,1928.0,-35.13619795082684
177416,40.0,1928.0,-38.928069626582136
177432,56.0,1928.0,-35.011074739973246
177448,72.0,1928.0,-32.394799878730645
178856,8.0,1944.0,-31.264164676026986
178872,24.0,1944.0,-35.64465369832467
178888,40.0,1944.0,-40.39439483986113
178904,56.0,1944.0,-33.460188421546725
178920,72.0,1944.0,-31.206009760720498
180328,8.0,1960.0,-32.28204261593311
180344,24.0,1960.0,-36.85853016319535
180360,40.0,1960.0,-39.07279725098
180376,56.0,1960.0,-34.54285392735493
180392,72.0,1960.0,-30.290541465431254
181800,8.0,1976.0,-31.447041429957068
181816,24.0,1976.0,-36.141173921752745
181832,40.0,1976.0,-40.24532437947848
181848,56.0,1976.0,-37.55668578351097
181864,72.0,1976.0,-32.27166331987152
183272,8.0,1992.0,-30.71345321868913
183288,24.0,1992.0,-35.88522099560747
183304,40.0,1992.0,-39.27100413582012
183320,56.0,1992.0,-36.651950479098424
183336,72.0,1992.0,-32.53418697579192
184744,8.0,2008.0,-30.38267355497419
184760,24.0,2008.0,-35.75217205296093
184776,40.0,2008.0,-38.68971294019175
184792,56.0,2008.0,-34.634879484560386
184808,72.0,2008.0,-32.29647132164164
